date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:51:37	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jan%202024%2007:32:15%20GMT	https://trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css)
17:51:37	77160/77160	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20Jan%202024%2007:32:15%20GMT	https://trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css)
17:51:38	98024/98024	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Jan%202024%2007:32:15%20GMT	https://trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css)
17:51:38	165548/165548	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2026%20Jan%202024%2007:32:15%20GMT	https://trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css)
17:51:38	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jan%202024%2007:32:15%20GMT	https://trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://trainingjaipur.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css)
17:51:39	14218/14218	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2005:43:50%20GMT	https://trainingjaipur.com/wp-content/themes/educavo/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/themes/educavo/assets/fonts/Flaticon.eot	(from https://trainingjaipur.com/wp-content/themes/educavo/assets/css/flaticon.css)
17:51:39	14218/14218	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2005:43:50%20GMT	https://trainingjaipur.com/wp-content/themes/educavo/assets/fonts/Flaticon.eot?	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/themes/educavo/assets/fonts/Flaticond41d.eot	(from https://trainingjaipur.com/wp-content/themes/educavo/assets/css/flaticon.css)
17:51:40	9372/9372	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Oct%202021%2005:43:50%20GMT	https://trainingjaipur.com/wp-content/themes/educavo/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/themes/educavo/assets/fonts/Flaticon.woff	(from https://trainingjaipur.com/wp-content/themes/educavo/assets/css/flaticon.css)
17:51:40	14040/14040	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Oct%202021%2005:43:50%20GMT	https://trainingjaipur.com/wp-content/themes/educavo/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/themes/educavo/assets/fonts/Flaticon.ttf	(from https://trainingjaipur.com/wp-content/themes/educavo/assets/css/flaticon.css)
17:51:41	85504/85504	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2005:43:50%20GMT	https://trainingjaipur.com/wp-content/themes/educavo/assets/fonts/Flaticon.svg	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/themes/educavo/assets/fonts/Flaticon.svg	(from https://trainingjaipur.com/wp-content/themes/educavo/assets/css/flaticon.css)
17:51:42	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:42%20GMT	https://trainingjaipur.com/wp-content/themes/educavo/assets/images/about-overlay-l.png	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/themes/educavo/assets/images/about-overlay-l.png	(from https://trainingjaipur.com/wp-content/themes/educavo/assets/css/default.css)
17:51:42	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:42%20GMT	https://trainingjaipur.com/wp-content/themes/educavo/assets/images/about-overlay-r.png	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/themes/educavo/assets/images/about-overlay-r.png	(from https://trainingjaipur.com/wp-content/themes/educavo/assets/css/default.css)
17:51:42	12241/12241	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2005:43:50%20GMT	https://trainingjaipur.com/wp-content/themes/educavo/assets/images/cloud-pattern.png	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/themes/educavo/assets/images/cloud-pattern.png	(from https://trainingjaipur.com/wp-content/themes/educavo/assets/css/default.css)
17:51:43	56564/56564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2005:43:50%20GMT	https://trainingjaipur.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-includes/fonts/dashicons7d4b.eot	(from https://trainingjaipur.com/wp-includes/css/dashicons.min.css)
17:51:43	56392/56392	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Oct%202021%2005:43:50%20GMT	https://trainingjaipur.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://trainingjaipur.com/wp-includes/css/dashicons.min.css)
17:51:43	1496/1496	---M--	200	added ('OK')	font/woff	date:Wed,%2029%20Nov%202023%2012:39:56%20GMT	https://trainingjaipur.com/wp-content/plugins/tablepress/css/build/tablepress.woff	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-content/plugins/tablepress/css/build/tablepress.woff	(from https://trainingjaipur.com/wp-content/plugins/tablepress/css/build/default.css)
17:51:44	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:45%20GMT	https://trainingjaipur.com/tag/bca/POST	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/tag/bca/POST	(from https://trainingjaipur.com/tag/bca/)
17:51:45	9449/9449	---MCZ	200	added ('OK')	application/rss+xml	etag:%22723596b929dd0d93c84ce44fc6063443%22	https://trainingjaipur.com/tag/bca/feed/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/tag/bca/feed/index.html	(from https://trainingjaipur.com/tag/bca/)
17:51:45	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:45%20GMT	https://trainingjaipur.com/tag/best-career-options-after-bca/POST	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/tag/best-career-options-after-bca/POST	(from https://trainingjaipur.com/tag/best-career-options-after-bca/)
17:51:46	9579/9579	---MCZ	200	added ('OK')	application/rss+xml	etag:%22723596b929dd0d93c84ce44fc6063443%22	https://trainingjaipur.com/tag/best-career-options-after-bca/feed/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/tag/best-career-options-after-bca/feed/index.html	(from https://trainingjaipur.com/tag/best-career-options-after-bca/)
17:51:47	9619/9619	---MCZ	200	added ('OK')	application/rss+xml	etag:%22723596b929dd0d93c84ce44fc6063443%22	https://trainingjaipur.com/tag/best-career-options-after-bca-in-2024/feed/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/tag/best-career-options-after-bca-in-2024/feed/index.html	(from https://trainingjaipur.com/tag/best-career-options-after-bca-in-2024/)
17:51:47	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:47%20GMT	https://trainingjaipur.com/tag/best-career-options-after-bca-in-2024/POST	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/tag/best-career-options-after-bca-in-2024/POST.23d.delayed	(from https://trainingjaipur.com/tag/best-career-options-after-bca-in-2024/)
17:51:48	9514/9514	---M-Z	200	added ('OK')	application/rss+xml	etag:%22723596b929dd0d93c84ce44fc6063443%22	https://trainingjaipur.com/tag/career-after-bca/feed/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/tag/career-after-bca/feed/index.html	(from https://trainingjaipur.com/tag/career-after-bca/)
17:51:48	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:49%20GMT	https://trainingjaipur.com/tag/career-after-bca/POST	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/tag/career-after-bca/POST	(from https://trainingjaipur.com/tag/career-after-bca/)
17:51:49	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:49%20GMT	https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/e,baseURI	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/e,baseURI	(from https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/)
17:51:49	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:50%20GMT	https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/GET	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/GET	(from https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/)
17:51:50	2712/2712	---M-Z	200	added ('OK')	application/json	etag:%22715-1719836510;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fwhat-is-the-scope-of-digital-marketing-in-2021%2F	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embedfb76.json	(from https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/)
17:51:50	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:50%20GMT	https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/Edge/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/Edge/index.html	(from https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/)
17:51:50	923/923	---M-Z	200	added ('OK')	application/rss+xml	etag:%22723596b929dd0d93c84ce44fc6063443%22	https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/feed/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/feed/index.html	(from https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/)
17:51:50	2845/2845	---M-Z	200	added ('OK')	text/xml	etag:%22716-1719836511;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fwhat-is-the-scope-of-digital-marketing-in-2021%2F&format=xml	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embeded69	(from https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/)
17:51:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:21:51%20GMT	https://trainingjaipur.com/?p=9255	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/index4a9c.html	(from https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/)
17:51:51	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:51%20GMT	https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/POST	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/POST	(from https://trainingjaipur.com/what-is-the-scope-of-digital-marketing-in-2021/)
17:51:52	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:53%20GMT	https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/e,baseURI	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/e,baseURI	(from https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/)
17:51:53	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:53%20GMT	https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/GET	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/GET	(from https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/)
17:51:54	2720/2720	---M-Z	200	added ('OK')	application/json	etag:%22717-1719836514;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fwhy-salesforce-is-a-preferable-job-oriented-course%2F	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embedd1ca.json	(from https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/)
17:51:54	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:54%20GMT	https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/Edge/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/Edge/index.html	(from https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/)
17:51:55	2918/2918	---M-Z	200	added ('OK')	text/xml	etag:%22718-1719836514;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fwhy-salesforce-is-a-preferable-job-oriented-course%2F&format=xml	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embed3439	(from https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/)
17:51:55	935/935	---M-Z	200	added ('OK')	application/rss+xml	etag:%22723596b929dd0d93c84ce44fc6063443%22	https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/feed/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/feed/index.html	(from https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/)
17:51:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:21:55%20GMT	https://trainingjaipur.com/?p=9177	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/index396a.html	(from https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/)
17:51:56	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:56%20GMT	https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/POST	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/POST	(from https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/)
17:51:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:21:57%20GMT	https://trainingjaipur.com/salesforce-training-in-jaipur/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/salesforce-training-in-jaipur/index.html	(from https://trainingjaipur.com/why-salesforce-is-a-preferable-job-oriented-course/)
17:51:57	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:58%20GMT	https://trainingjaipur.com/python-is-a-multipurpose-language/e,baseURI	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/python-is-a-multipurpose-language/e,baseURI	(from https://trainingjaipur.com/python-is-a-multipurpose-language/)
17:51:58	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:58%20GMT	https://trainingjaipur.com/python-is-a-multipurpose-language/GET	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/python-is-a-multipurpose-language/GET	(from https://trainingjaipur.com/python-is-a-multipurpose-language/)
17:51:58	2625/2625	---M-Z	200	added ('OK')	application/json	etag:%22719-1719836519;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fpython-is-a-multipurpose-language%2F	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embed3a9b.json	(from https://trainingjaipur.com/python-is-a-multipurpose-language/)
17:51:58	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:21:59%20GMT	https://trainingjaipur.com/python-is-a-multipurpose-language/Edge/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/python-is-a-multipurpose-language/Edge/index.html	(from https://trainingjaipur.com/python-is-a-multipurpose-language/)
17:51:59	889/889	---M-Z	200	added ('OK')	application/rss+xml	etag:%22723596b929dd0d93c84ce44fc6063443%22	https://trainingjaipur.com/python-is-a-multipurpose-language/feed/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/python-is-a-multipurpose-language/feed/index.html	(from https://trainingjaipur.com/python-is-a-multipurpose-language/)
17:51:59	2760/2760	---M-Z	200	added ('OK')	text/xml	etag:%22720-1719836519;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fpython-is-a-multipurpose-language%2F&format=xml	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embed2d28	(from https://trainingjaipur.com/python-is-a-multipurpose-language/)
17:51:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:22:00%20GMT	https://trainingjaipur.com/?p=8063	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/indexb0d5.html	(from https://trainingjaipur.com/python-is-a-multipurpose-language/)
17:52:00	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:22:00%20GMT	https://trainingjaipur.com/python-is-a-multipurpose-language/POST	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/python-is-a-multipurpose-language/POST	(from https://trainingjaipur.com/python-is-a-multipurpose-language/)
17:52:00	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:22:01%20GMT	https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/e,baseURI	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/e,baseURI	(from https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/)
17:52:01	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:22:01%20GMT	https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/GET	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/GET	(from https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/)
17:52:01	2717/2717	---M-Z	200	added ('OK')	application/json	etag:%22721-1719836522;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fbrain-drain-india-should-stop-the-brain-drain%2F	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embed9d89.json	(from https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/)
17:52:02	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:22:02%20GMT	https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/Edge/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/Edge/index.html	(from https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/)
17:52:02	2923/2923	---M-Z	200	added ('OK')	text/xml	etag:%22722-1719836522;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fbrain-drain-india-should-stop-the-brain-drain%2F&format=xml	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embedfe3c	(from https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/)
17:52:02	921/921	---M-Z	200	added ('OK')	application/rss+xml	etag:%22723596b929dd0d93c84ce44fc6063443%22	https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/feed/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/feed/index.html	(from https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/)
17:52:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:22:03%20GMT	https://trainingjaipur.com/?p=7955	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/indexde97.html	(from https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/)
17:52:02	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:22:03%20GMT	https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/POST	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/POST	(from https://trainingjaipur.com/brain-drain-india-should-stop-the-brain-drain/)
17:52:04	25181/25181	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2012:22:04%20GMT	https://mlqbuqnxkpcc.i.optimole.com/NIjFQPs-A2lAjdzh/w:768/h:432/q:auto/https://trainingjaipur.com/wp-content/uploads/2020/09/1-2-1.jpg	C:/My%20Web%20Sites/https___trainingjaipur.com_/mlqbuqnxkpcc.i.optimole.com/NIjFQPs-A2lAjdzh/w_768/h_432/q_auto/https_/trainingjaipur.com/wp-content/uploads/2020/09/1-2-1.jpg	(from https://trainingjaipur.com/what-is-digital-literacy-why-it-is-important/)
17:52:04	2711/2711	---M-Z	200	added ('OK')	application/json	etag:%22723-1719836524;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fwhat-is-digital-literacy-why-it-is-important%2F	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embed2255.json	(from https://trainingjaipur.com/what-is-digital-literacy-why-it-is-important/)
17:52:04	918/918	---M-Z	200	added ('OK')	application/rss+xml	etag:%22723596b929dd0d93c84ce44fc6063443%22	https://trainingjaipur.com/what-is-digital-literacy-why-it-is-important/feed/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/what-is-digital-literacy-why-it-is-important/feed/index.html	(from https://trainingjaipur.com/what-is-digital-literacy-why-it-is-important/)
17:52:04	2909/2909	---M-Z	200	added ('OK')	text/xml	etag:%22724-1719836525;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fwhat-is-digital-literacy-why-it-is-important%2F&format=xml	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embedf4ac	(from https://trainingjaipur.com/what-is-digital-literacy-why-it-is-important/)
17:52:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:22:05%20GMT	https://trainingjaipur.com/?p=12509	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/index70d4-2.html	(from https://trainingjaipur.com/what-is-digital-literacy-why-it-is-important/)
17:52:05	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:22:05%20GMT	https://trainingjaipur.com/what-is-digital-literacy-why-it-is-important/POST	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/what-is-digital-literacy-why-it-is-important/POST	(from https://trainingjaipur.com/what-is-digital-literacy-why-it-is-important/)
17:52:06	112776/112776	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2012:22:06%20GMT	https://mlqbuqnxkpcc.i.optimole.com/NIjFQPs-D0DcAcOQ/w:1170/h:675/q:auto/https://trainingjaipur.com/wp-content/uploads/2020/09/2-1.jpg	C:/My%20Web%20Sites/https___trainingjaipur.com_/mlqbuqnxkpcc.i.optimole.com/NIjFQPs-D0DcAcOQ/w_1170/h_675/q_auto/https_/trainingjaipur.com/wp-content/uploads/2020/09/2-1.jpg	(from https://trainingjaipur.com/how-covid-19-badly-affects-education-sector-in-india/)
17:52:06	2705/2705	---M-Z	200	added ('OK')	application/json	etag:%22725-1719836527;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fhow-covid-19-badly-affects-education-sector-in-india%2F	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embed426d.json	(from https://trainingjaipur.com/how-covid-19-badly-affects-education-sector-in-india/)
17:52:06	940/940	---M-Z	200	added ('OK')	application/rss+xml	etag:%22723596b929dd0d93c84ce44fc6063443%22	https://trainingjaipur.com/how-covid-19-badly-affects-education-sector-in-india/feed/	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/how-covid-19-badly-affects-education-sector-in-india/feed/index.html	(from https://trainingjaipur.com/how-covid-19-badly-affects-education-sector-in-india/)
17:52:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:22:07%20GMT	https://trainingjaipur.com/?p=7682	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/index600e.html	(from https://trainingjaipur.com/how-covid-19-badly-affects-education-sector-in-india/)
17:52:07	2903/2903	---M-Z	200	added ('OK')	text/xml	etag:%22726-1719836528;gz%22	https://trainingjaipur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrainingjaipur.com%2Fhow-covid-19-badly-affects-education-sector-in-india%2F&format=xml	C:/My%20Web%20Sites/https___trainingjaipur.com_/trainingjaipur.com/wp-json/oembed/1.0/embed833c	(from https://trainingjaipur.com/how-covid-19-badly-affects-education-sector-in-india/)
